Snapshot_Date,SalesPerson_Name,SalesPersonID,AccountManager_ID,AccountManager_Name,country_id,country_name,Company,Vendor ID,Vendor,Balance Outstanding,Future_Aging,Aging_0_30,Aging_31_60,Aging_61_90,Aging_91_120,Aging_121_180,Aging_181_360,Above_361_Aging,%GT,LP Date,Vendor LP Amount
2024-01-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,509264.84,8486.01,114030.68,100999.82,125961.78,111523.35,56749.21,0.0,0.0,0.13,2023-12-10 14:10:51.845105,124195.99
2024-02-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,593831.26,17996.22,128825.86,91639.6,113491.04,121839.91,101913.0,36121.85,0.0,0.08,2023-12-10 14:10:51.845105,124195.99
2024-03-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,663123.88,9564.8,102561.81,123069.62,87313.56,115712.23,124572.06,81890.01,28004.6,0.1,2023-12-10 14:10:51.845105,124195.99
2024-04-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,566259.16,16908.45,99492.36,124413.58,96934.08,104997.56,102875.55,37546.02,0.0,0.04,2024-03-19 14:10:51.845406,169372.28
2024-05-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,647041.23,17538.37,110062.5,100922.41,126928.58,99701.82,107370.45,76111.83,25943.65,0.04,2024-03-19 14:10:51.845406,169372.28
2024-06-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,731431.24,15465.45,119766.33,101389.55,121668.23,114579.5,105886.92,85371.33,82769.39,0.07,2024-03-19 14:10:51.845406,169372.28
2024-07-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,730514.09,15182.25,103701.36,116990.72,92401.34,137521.7,111305.89,97327.78,71265.31,0.02,2024-06-18 14:10:51.845698,68049.57
2024-08-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,795735.41,11405.89,97905.36,112061.33,98501.05,121646.16,114858.92,118507.94,132254.64,0.11,2024-06-18 14:10:51.845698,68049.57
2024-09-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,865638.77,14374.63,95573.46,109364.13,95178.53,116802.17,119827.39,106579.27,222313.82,0.07,2024-06-18 14:10:51.845698,68049.57
2024-10-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,660497.98,12587.05,118923.39,103673.6,104816.68,100416.57,109320.02,115923.92,7423.79,0.13,2024-09-21 14:10:51.846004,294615.52
2024-11-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,751433.14,15139.79,136505.35,112640.25,99195.46,92312.13,116046.77,94764.38,99968.8,0.1,2024-09-21 14:10:51.846004,294615.52
2024-12-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,818586.6,11799.74,99561.16,134921.06,110950.97,101460.7,87457.45,112846.81,171388.46,0.08,2024-09-21 14:10:51.846004,294615.52
2025-01-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,624069.91,15947.75,117255.52,122811.66,108462.78,121802.61,92810.99,60926.36,0.0,0.03,2024-12-10 14:10:51.846300,284373.78
2025-02-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,704536.01,18052.91,115616.77,120369.05,122440.32,101545.78,121951.68,78114.07,44498.35,0.08,2024-12-10 14:10:51.846300,284373.78
2025-03-01,Abigail Shaffer,7,1,Gabrielle Davis,1,United Kingdom,Sims-Clay,137,Shannon James,781890.7,20259.52,105919.58,121479.36,132021.85,112106.88,114528.38,97207.66,98626.99,0.05,2024-12-10 14:10:51.846300,284373.78
2023-04-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,55164.66,2948.12,27582.33,16549.4,5516.47,2758.23,1654.94,551.65,551.65,0.05,,0.0
2023-05-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,77426.06,2989.78,32315.59,21872.81,14152.48,4484.67,2350.17,1269.67,980.68,0.06,,0.0
2023-06-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,96338.87,3700.86,27158.33,32417.64,18475.78,10117.07,4084.64,2282.33,1803.07,0.1,,0.0
2023-07-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,94932.03,4214.58,26693.84,30071.13,24125.99,14041.08,0.0,0.0,0.0,0.06,2023-06-07 14:10:51.846874,18354.03
2023-08-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,115973.22,2535.21,29702.7,24858.96,29871.15,22435.2,9105.21,0.0,0.0,0.12,2023-06-07 14:10:51.846874,18354.03
2023-09-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,143182.8,3142.85,36008.27,28406.02,23595.52,29785.09,19222.29,6165.6,0.0,0.12,2023-06-07 14:10:51.846874,18354.03
2023-10-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,136118.08,5306.56,33159.19,32421.48,26315.25,26835.28,17386.87,0.0,0.0,0.12,2023-09-30 14:10:51.847192,25885.34
2023-11-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,153004.55,4593.29,23632.08,38311.9,26163.29,28076.39,24943.49,11877.4,0.0,0.14,2023-09-30 14:10:51.847192,25885.34
2023-12-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,179949.41,3454.39,35581.67,26073.66,33049.27,30094.11,24805.05,21917.45,8428.19,0.02,2023-09-30 14:10:51.847192,25885.34
2024-01-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,178338.75,2327.52,24738.42,32760.41,25806.03,35204.0,29723.37,24804.05,5302.46,0.05,2023-12-29 14:10:51.847488,16418.31
2024-02-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,195861.69,3621.15,26144.83,29130.01,27614.23,26090.65,37933.34,25263.61,23685.03,0.07,2023-12-29 14:10:51.847488,16418.31
2024-03-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,220433.38,3800.06,33104.24,26241.64,26428.83,30441.77,27964.04,33028.25,43224.62,0.15,2023-12-29 14:10:51.847488,16418.31
2024-04-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,222347.51,4102.33,32363.2,27816.96,27682.39,25965.95,31289.68,28890.25,48339.07,0.09,2024-03-21 14:10:51.847778,18619.86
2024-05-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,242884.43,5010.56,29593.32,31459.16,26132.23,29576.05,27401.17,30339.11,68383.4,0.02,2024-03-21 14:10:51.847778,18619.86
2024-06-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,263801.79,4475.48,31141.29,27720.83,33020.31,28023.78,27193.84,24975.58,91726.16,0.15,2024-03-21 14:10:51.847778,18619.86
2024-07-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,234126.91,4219.26,22583.35,32277.67,27714.52,32544.33,27871.34,24858.54,66277.17,0.07,2024-06-30 14:10:51.848088,45248.78
2024-08-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,252325.7,2443.78,24176.54,23660.2,34131.65,25921.73,34756.22,28079.95,81599.42,0.02,2024-06-30 14:10:51.848088,45248.78
2024-09-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,274060.43,5983.35,30606.58,24121.53,26374.38,29571.49,26493.82,35489.0,101403.63,0.03,2024-06-30 14:10:51.848088,45248.78
2024-10-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,249957.74,2730.31,29452.6,26701.38,22559.55,28055.27,30381.02,29145.2,83662.71,0.04,2024-09-05 14:10:51.848372,41685.36
2024-11-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,271365.56,5059.97,28689.77,27803.5,28599.58,21632.96,29211.73,31845.4,103582.62,0.06,2024-09-05 14:10:51.848372,41685.36
2024-12-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,301172.63,8468.1,40000.49,24749.45,31548.77,23739.39,23512.0,32686.8,124935.72,0.03,2024-09-05 14:10:51.848372,41685.36
2025-01-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,285179.32,3072.01,21224.2,37715.86,28363.02,28083.26,23036.27,25783.09,120973.62,0.12,2024-12-16 14:10:51.848651,27759.54
2025-02-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,307198.74,5934.26,26892.84,26994.28,34818.09,30866.8,25787.01,21860.59,139979.12,0.07,2024-12-16 14:10:51.848651,27759.54
2025-03-01,Abigail Shaffer,7,4,Jamie Arnold,1,United Kingdom,"Mccall, Bright and Francis",138,Joshua Williamson II,332563.38,3257.88,32764.62,27610.85,28077.72,34353.2,27619.96,26345.88,155791.15,0.12,2024-12-16 14:10:51.848651,27759.54
2023-04-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,16516.5,1626.93,8258.25,4954.95,1651.65,825.82,495.49,165.16,165.16,0.02,,0.0
2023-05-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,24313.84,1278.58,10952.53,6519.83,4171.7,1327.17,700.76,358.95,282.9,0.13,,0.0
2023-06-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,33799.88,1418.46,13120.73,9003.66,6334.4,2952.26,1204.5,659.14,525.2,0.03,,0.0
2023-07-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,33871.63,1557.51,9730.58,12312.03,7894.24,3934.78,0.0,0.0,0.0,0.02,2023-06-22 14:10:51.849220,5550.44
2023-08-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,42582.3,2607.28,11633.39,10511.26,11057.71,6608.86,2771.09,0.0,0.0,0.14,2023-06-22 14:10:51.849220,5550.44
2023-09-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,51209.88,2252.49,12099.93,11762.49,9758.49,10042.35,5617.4,1929.21,0.0,0.02,2023-06-22 14:10:51.849220,5550.44
2023-10-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,44861.22,1423.36,10792.75,12157.35,12435.06,8354.08,1121.99,0.0,0.0,0.12,2023-09-23 14:10:51.849516,14087.34
2023-11-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,53236.44,1764.37,11256.95,11127.89,12346.53,10836.77,6975.55,692.75,0.0,0.02,2023-09-23 14:10:51.849516,14087.34
2023-12-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,64259.25,3173.56,15454.86,10741.26,11124.14,11197.59,9854.38,5414.13,472.9,0.12,2023-09-23 14:10:51.849516,14087.34
2024-01-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,61469.89,900.01,10599.86,15707.7,10910.88,11278.8,10112.49,2860.16,0.0,0.06,2023-12-15 14:10:51.849802,10156.47
2024-02-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,71330.6,2217.2,13570.41,12047.85,13301.56,12420.37,9238.98,8955.41,1796.02,0.09,2023-12-15 14:10:51.849802,10156.47
2024-03-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,80706.08,2585.34,14669.79,11605.47,12040.92,14469.97,11164.1,8417.34,8338.48,0.04,2023-12-15 14:10:51.849802,10156.47
2024-04-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,74425.0,1721.31,14187.38,12837.57,12541.22,11609.9,15244.99,8003.94,0.0,0.12,2024-03-31 14:10:51.850113,15513.96
2024-05-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,82775.06,1345.55,12931.15,14018.72,13175.45,10966.82,14156.06,11404.01,6122.85,0.08,2024-03-31 14:10:51.850113,15513.96
2024-06-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,92195.06,2187.14,12171.07,13043.87,13897.56,13585.8,12783.51,11492.86,15220.39,0.07,2024-03-31 14:10:51.850113,15513.96
2024-07-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,84279.28,930.0,13450.44,11131.67,14757.4,12382.01,12695.51,12266.05,7596.18,0.04,2024-06-09 14:10:51.850393,16630.53
2024-08-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,93921.95,1312.82,12446.32,13970.16,13102.54,13271.64,13368.24,11889.15,15873.9,0.05,2024-06-09 14:10:51.850393,16630.53
2024-09-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,106396.03,2752.66,15227.18,13627.94,12943.31,13596.65,12667.05,14612.79,23721.11,0.14,2024-06-09 14:10:51.850393,16630.53
2024-10-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,87036.69,2462.65,12405.04,16307.49,11707.46,13446.47,14018.44,11853.47,7298.33,0.07,2024-09-21 14:10:51.850669,27576.73
2024-11-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,96575.43,2619.38,14142.55,11634.58,17143.3,11723.52,11653.16,15465.2,14813.13,0.15,2024-09-21 14:10:51.850669,27576.73
2024-12-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,110938.39,3125.16,18957.36,12949.3,13958.49,14950.04,12831.22,12985.92,24306.06,0.12,2024-09-21 14:10:51.850669,27576.73
2025-01-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,101743.22,886.67,11088.12,19160.8,12872.95,15485.33,11837.42,13524.55,17774.06,0.1,2024-12-16 14:10:51.851015,16087.23
2025-02-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,109821.42,931.77,12414.85,13924.6,15840.52,15127.95,12224.48,13562.83,26726.19,0.08,2024-12-16 14:10:51.851015,16087.23
2025-03-01,Connie Lawrence,6,2,Ryan Munoz,1,United Kingdom,Wallace Ltd,139,Brett Schultz,121648.98,1706.86,15563.72,13497.02,12747.64,18120.55,13489.54,12244.69,35985.83,0.05,2024-12-16 14:10:51.851015,16087.23
2023-04-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,285331.97,30609.99,85599.59,71332.99,57066.39,42799.8,14266.6,8559.96,5706.64,0.11,,0.0
2023-05-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,398071.44,22611.88,142387.84,77616.03,62872.99,56806.0,34738.61,12500.6,11149.37,0.14,,0.0
2023-06-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,571102.24,29590.24,208334.99,126418.68,77270.07,56391.31,55842.59,27969.08,18875.52,0.02,,0.0
2023-07-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,554510.5,19705.81,187345.25,169428.92,108591.36,68341.56,20803.41,0.0,0.0,0.09,2023-06-03 14:10:51.851572,123529.53
2023-08-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,676557.37,27807.81,185687.45,190014.11,141354.2,84924.03,61101.21,13476.38,0.0,0.06,2023-06-03 14:10:51.851572,123529.53
2023-09-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,834968.26,21793.53,206852.94,208821.16,149352.16,140688.91,71942.56,48105.29,9205.25,0.03,2023-06-03 14:10:51.851572,123529.53
2023-10-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,742060.52,38558.56,198972.49,213184.55,182488.57,147414.91,0.0,0.0,0.0,0.07,2023-09-17 14:10:51.851877,230269.48
2023-11-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,871518.71,25418.72,196635.67,181274.85,211161.99,182562.78,99883.41,0.0,0.0,0.12,2023-09-17 14:10:51.851877,230269.48
2023-12-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1039959.64,37965.73,231035.87,199365.06,176273.03,189918.36,182269.54,61097.79,0.0,0.05,2023-09-17 14:10:51.851877,230269.48
2024-01-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1032509.56,10760.3,168790.34,196452.85,191821.4,182622.47,199272.37,93550.13,0.0,0.05,2023-12-28 14:10:51.852178,92291.33
2024-02-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1154752.24,26176.27,165503.98,203718.0,176276.15,199414.46,192425.04,149947.4,67467.21,0.08,2023-12-28 14:10:51.852178,92291.33
2024-03-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1291539.31,25170.49,180408.14,202678.31,174953.48,177394.92,214528.65,172495.04,169080.76,0.03,2023-12-28 14:10:51.852178,92291.33
2024-04-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1034192.95,26246.93,163228.23,182813.37,188223.28,185848.68,185252.48,128826.9,0.0,0.08,2024-03-26 14:10:51.852461,360978.49
2024-05-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1166548.95,17453.71,197586.34,160228.71,195555.66,151373.58,220517.1,141958.28,99329.28,0.04,2024-03-26 14:10:51.852461,360978.49
2024-06-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1284534.77,30530.08,166711.03,207372.98,162554.65,169083.51,161686.55,226744.21,190381.85,0.03,2024-03-26 14:10:51.852461,360978.49
2024-07-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1098896.0,29658.49,174401.39,162579.37,190089.4,182500.38,140022.84,181068.75,68233.88,0.13,2024-06-09 14:10:51.852739,296051.92
2024-08-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1225212.28,21090.8,170967.42,184067.52,158970.48,197303.76,176701.41,157896.36,179305.33,0.14,2024-06-09 14:10:51.852739,296051.92
2024-09-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1404042.33,39446.2,222933.8,197034.36,147912.77,184046.36,206114.68,156659.36,289340.99,0.12,2024-06-09 14:10:51.852739,296051.92
2024-10-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1359274.35,13747.93,176419.99,220731.29,167135.36,147076.47,214899.48,193363.79,239647.96,0.14,2024-09-23 14:10:51.853034,149177.58
2024-11-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1469226.6,14800.29,162334.11,197484.82,207704.21,136802.37,181832.09,225498.19,357570.81,0.1,2024-09-23 14:10:51.853034,149177.58
2024-12-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1630584.47,37439.88,199259.55,184050.43,211863.22,171111.19,164933.64,173020.8,526345.65,0.03,2024-09-23 14:10:51.853034,149177.58
2025-01-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1235237.35,20992.65,143609.55,185688.34,202959.66,184707.57,177860.78,175523.22,164888.23,0.04,2024-12-05 14:10:51.853320,477115.02
2025-02-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1347211.74,18582.43,155019.19,154212.0,194711.72,211694.79,159509.72,174730.88,297333.44,0.05,2024-12-05 14:10:51.853320,477115.02
2025-03-01,Angie Henderson,3,2,Ryan Munoz,2,United Arab Emirates,Carter LLC,140,Allen Nguyen,1503488.5,31495.34,201486.22,169266.2,158794.66,181508.03,205541.43,167060.58,419831.38,0.14,2024-12-05 14:10:51.853320,477115.02
2023-04-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,280731.79,18092.39,140365.89,84219.54,28073.18,14036.59,8421.95,2807.32,2807.32,0.05,,0.0
2023-05-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,415216.91,25295.67,176688.89,127331.62,65778.19,21836.86,12770.54,5837.86,4972.95,0.13,,0.0
2023-06-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,531758.06,24881.46,155334.04,184587.9,105189.74,45828.39,20427.03,11788.58,8602.37,0.06,,0.0
2023-07-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,495672.96,17062.84,165125.79,186863.94,135665.19,8018.03,0.0,0.0,0.0,0.13,2023-06-21 14:10:51.853873,159780.5
2023-08-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,649108.13,37494.33,195035.19,186318.04,165306.89,96340.21,6107.8,0.0,0.0,0.04,2023-06-21 14:10:51.853873,159780.5
2023-09-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,787710.83,33459.63,183685.44,211688.52,179465.97,133988.8,74048.87,4833.24,0.0,0.09,2023-06-21 14:10:51.853873,159780.5
2023-10-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,664848.74,29273.01,174702.72,190675.74,199824.17,99646.1,0.0,0.0,0.0,0.06,2023-09-07 14:10:51.854176,236826.61
2023-11-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,824903.58,20942.67,209280.74,194567.45,169260.52,173598.95,78195.93,0.0,0.0,0.07,2023-09-07 14:10:51.854176,236826.61
2023-12-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,956568.13,14261.59,210936.92,177677.34,191875.91,179495.79,138631.59,57950.58,0.0,0.14,2023-09-07 14:10:51.854176,236826.61
2024-01-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,948904.35,15322.19,199588.55,168372.93,205266.58,172744.51,179954.26,22977.52,0.0,0.12,2023-12-29 14:10:51.854458,124103.86
2024-02-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,1089442.88,32235.83,203332.15,175438.97,194239.64,202258.41,177325.02,122981.97,13866.72,0.04,2023-12-29 14:10:51.854458,124103.86
2024-03-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,1240694.44,32649.32,212117.53,178012.68,203007.34,195017.1,209262.01,139865.47,103412.32,0.11,2023-12-29 14:10:51.854458,124103.86
2024-04-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,1234558.6,22808.65,198999.17,183625.79,182625.04,200858.68,209082.88,192470.34,66896.68,0.07,2024-03-23 14:10:51.854740,134117.08
2024-05-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,1376361.76,42193.06,218382.23,186642.94,170647.82,188008.52,196806.51,220340.68,195533.05,0.14,2024-03-23 14:10:51.854740,134117.08
2024-06-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,1521041.59,26874.43,210406.15,191219.31,191810.38,200237.37,179485.24,177483.05,370400.1,0.03,2024-03-23 14:10:51.854740,134117.08
2024-07-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,1385894.3,39691.8,198247.04,238789.91,174053.95,210754.75,168866.83,193912.87,201268.93,0.14,2024-06-15 14:10:51.855034,290514.42
2024-08-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,1532352.41,39015.94,203412.48,212180.77,226876.34,163577.63,203474.22,190240.15,332590.82,0.1,2024-06-15 14:10:51.855034,290514.42
2024-09-01,Cristian Santos,5,4,Jamie Arnold,3,Saudi Arabia,"Sparks, Jackson and Miller",141,David Jenkins,1666839.76,14388.05,186019.23,235017.89,216602.34,185776.57,196245.78,166619.48,480558.47,0.04,2024-06-15 14:10:51.855034,290514.42
